1770558300000,105793000,105946000,105999000,105790000,2.68253159
1770558600000,105946000,106080000,106089000,105945000,2.32659944
1770558900000,106089000,106200000,106200000,105991000,6.16942399
1770559200000,106200000,106151000,106272000,106151000,6.69572702
1770559500000,106151000,105979000,106164000,105979000,3.15244993
1770559800000,105991000,106088000,106135000,105965000,3.36543396
1770560100000,106088000,105923000,106179000,105825000,7.18920935
1770560400000,105855000,105751000,105923000,105751000,3.42794179
1770560700000,105751000,105746000,105876000,105730000,4.35296434
1770561000000,105778000,105866000,105866000,105778000,2.54206866
1770561300000,105866000,105846000,105893000,105820000,2.37507862
1770561600000,105842000,105514000,105859000,105514000,4.56274563
1770561900000,105534000,105565000,105622000,105515000,2.60207512
1770562200000,105565000,105664000,105665000,105558000,3.34307361
1770562500000,105664000,105637000,105672000,105545000,3.77485775
1770562800000,105637000,105761000,105994000,105622000,7.95310296
1770563100000,105761000,105876000,105969000,105701000,9.79916576
1770563400000,105941000,105942000,106009000,105867000,7.9065735
1770563700000,105941000,105796000,105941000,105671000,6.87608523
1770564000000,105813000,105629000,106035000,105617000,7.21891744
1770564300000,105635000,105241000,105643000,105012000,17.50148244
1770564600000,105210000,105611000,105617000,105168000,7.68608685
1770564900000,105611000,105561000,105647000,105435000,3.79700454
1770565200000,105564000,105638000,105745000,105553000,4.3525068
1770565500000,105638000,105398000,105639000,105398000,3.28951676
1770565800000,105398000,105431000,105539000,105314000,2.94146425
1770566100000,105433000,105638000,105638000,105433000,2.44482915
1770566400000,105638000,105719000,105745000,105458000,4.6122545
1770566700000,105712000,105523000,105745000,105480000,3.29150645
1770567000000,105523000,105364000,105547000,105364000,2.12187897
1770567300000,105374000,105574000,105576000,105374000,2.86904475
1770567600000,105574000,105632000,105702000,105574000,5.8863007
1770567900000,105632000,105614000,105668000,105595000,2.69566811
1770568200000,105608000,105511000,105627000,105511000,1.13385914
1770568500000,105511000,105344000,105553000,105344000,2.21333812
1770568800000,105344000,105058000,105344000,105058000,3.68015389
1770569100000,105063000,104602000,105134000,104602000,12.03865556
1770569400000,104602000,104599000,104864000,104442000,12.48247519
1770569700000,104600000,104572000,104780000,104524000,3.43886666
1770570000000,104589000,104947000,104947000,104557000,3.55007817
1770570300000,104946000,105069000,105077000,104901000,3.37433774
1770570600000,105069000,104919000,105070000,104919000,1.10308296
1770570900000,104919000,105168000,105287000,104905000,4.03045642
1770571200000,105177000,104730000,105257000,104717000,3.24773618
1770571500000,104721000,104834000,104947000,104709000,0.96103373
1770571800000,104834000,105017000,105029000,104819000,3.16198503
1770572100000,105033000,105001000,105118000,105000000,1.01681906
1770572400000,105001000,105109000,105160000,104976000,2.47547854
1770572700000,105112000,105115000,105160000,105025000,1.37924447
1770573000000,105115000,104984000,105211000,104926000,1.69105014
1770573300000,105007000,105150000,105154000,104976000,1.21232506
1770573600000,105139000,105391000,105404000,105126000,2.28943799
1770573900000,105391000,105422000,105436000,105314000,1.69565418
1770574200000,105421000,105365000,105487000,105365000,2.54242179
1770574500000,105365000,105372000,105549000,105260000,1.85022474
1770574800000,105380000,105334000,105488000,105251000,1.48768907
1770575100000,105309000,105473000,105473000,105274000,0.70436329
1770575400000,105476000,105790000,105790000,105464000,3.86597323
1770575700000,105790000,105866000,106000000,105740000,3.8243668
1770576000000,105860000,105874000,105931000,105719000,1.25268893
1770576300000,105866000,105842000,105962000,105790000,1.74616536
1770576600000,105854000,105649000,105860000,105617000,2.51885778
1770576900000,105644000,105608000,105748000,105600000,0.90729463
1770577200000,105603000,105710000,105823000,105595000,1.39758117
1770577500000,105710000,105829000,105866000,105704000,0.41290964
1770577800000,105828000,105806000,105840000,105656000,0.58023731
1770578100000,105839000,105710000,105877000,105710000,1.65176521
1770578400000,105736000,105746000,105823000,105672000,1.6255658
1770578700000,105746000,105640000,105748000,105632000,0.56586081
1770579000000,105662000,105543000,105723000,105543000,1.00812579
1770579300000,105578000,105716000,105760000,105543000,1.54366347
1770579600000,105734000,105716000,105787000,105678000,0.7700751
1770579900000,105716000,105728000,105780000,105647000,2.42037773
1770580200000,105752000,105974000,106000000,105724000,1.97540143
1770580500000,105999000,105910000,106000000,105840000,6.46885715
1770580800000,105911000,105401000,105926000,105249000,4.76086891
1770581100000,105401000,105461000,105536000,105288000,1.87486355
1770581400000,105463000,105442000,105466000,105390000,0.68997544
1770581700000,105417000,105571000,105605000,105357000,1.7266859
1770582000000,105566000,105512000,105601000,105510000,0.90497956
1770582300000,105512000,105371000,105518000,105258000,2.17010785
1770582600000,105373000,105439000,105455000,105289000,1.28323522
1770582900000,105455000,105467000,105505000,105361000,1.13317379
1770583200000,105438000,105450000,105530000,105406000,1.21746307
1770583500000,105450000,105068000,105491000,105001000,8.09033036
1770583800000,105056000,104884000,105158000,104874000,3.34105367
1770584100000,104874000,105000000,105028000,104861000,4.48544854
1770584400000,104993000,105086000,105116000,104905000,2.95755722
1770584700000,105073000,105210000,105210000,105023000,3.20505564
1770585000000,105213000,105314000,105343000,105161000,1.45853642
